customer_id,age,gender,income,occupation,city,tenure_years,avg_balance,monthly_deposits,monthly_withdrawals,digital_txn_ratio,card_limit,utilization_ratio,delinquency_12m,loan_type,monthly_emi,overdue_flag,mf_investment,fd_amount,insurance_policy,shopping_spend,travel_spend,utility_spend,wallet_spend,total_spend_6m,has_credit_card,has_loan,has_investments
875,60,Female,350000,Self-Employed,North Christopher,12,55984.51,3,15,0.99,300000.0,0.66,0.0,Home,17814.0,0.0,0.0,0.0,0.0,52219,33516,14479,30333,130547,1,1,0
876,35,Female,500000,Student,South Charlotteville,8,89791.64,12,11,0.96,100000.0,0.38,0.0,0,0.0,0.0,0.0,0.0,0.0,33105,39858,18979,21229,113171,1,0,0
877,41,Female,500000,Student,Jonathanshire,19,150784.86,2,18,0.52,100000.0,0.44,1.0,0,0.0,0.0,294586.0,100000.0,0.0,51119,55710,16882,29466,153177,1,0,1
878,24,Female,800000,Self-Employed,Adamsbury,4,60272.27,5,2,0.48,0.0,0.0,0.0,Auto,29099.0,0.0,0.0,0.0,0.0,60600,41249,17785,23268,142902,0,1,0
879,42,Male,800000,Student,Lake Brenda,3,94814.36,7,10,0.31,0.0,0.0,0.0,Auto,32695.0,0.0,0.0,0.0,0.0,31198,35005,19223,21073,106499,0,1,0
880,42,Female,350000,Self-Employed,Codyside,2,12488.13,1,11,0.4,300000.0,0.63,0.0,Home,4610.0,0.0,0.0,0.0,0.0,32149,34723,18744,29255,114871,1,1,0
881,47,Female,800000,Student,Lake Scott,1,151766.28,8,14,0.91,0.0,0.0,0.0,Home,3620.0,0.0,0.0,0.0,0.0,44770,37808,16798,27618,126994,0,1,0
882,28,Male,500000,Retired,North Annettefurt,6,130312.94,4,14,0.66,0.0,0.0,0.0,0,0.0,0.0,230317.0,0.0,1.0,55083,30512,13297,13663,112555,0,0,1
883,42,Female,350000,Retired,South Alicia,17,127785.82,12,8,0.92,100000.0,0.67,0.0,Home,25922.0,0.0,0.0,0.0,0.0,46176,25547,19579,27648,118950,1,1,0
884,32,Female,500000,Student,West Jonathan,8,179839.18,11,5,0.84,300000.0,0.86,0.0,0,0.0,0.0,286598.0,50000.0,0.0,30379,54428,18766,31321,134894,1,0,1
885,39,Female,350000,Salaried,Justinchester,1,92123.63,4,9,0.87,50000.0,0.16,0.0,Auto,18903.0,1.0,0.0,0.0,0.0,39702,42873,16623,22598,121796,1,1,0
886,49,Female,500000,Retired,Lake Sharonbury,3,52425.91,8,15,0.8,50000.0,0.88,0.0,0,0.0,0.0,153910.0,50000.0,0.0,51304,34814,15682,28758,130558,1,0,1
887,60,Female,500000,Self-Employed,Leroyfurt,16,139396.8,11,19,0.93,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47438,18889,15896,25635,107858,0,0,0
888,40,Female,350000,Salaried,New Scott,13,82712.65,1,10,0.6,100000.0,0.3,0.0,Home,18106.0,1.0,0.0,0.0,0.0,58041,31153,17282,23305,129781,1,1,0
889,58,Female,1200000,Salaried,West Jenniferland,17,94496.03,10,11,0.9,0.0,0.0,0.0,Home,38587.0,0.0,259912.0,100000.0,0.0,54578,34779,17409,17867,124633,0,1,1
890,28,Female,200000,Retired,Katelynport,1,2000.0,14,3,0.99,300000.0,0.13,0.0,0,0.0,0.0,103873.0,200000.0,1.0,55107,31348,22703,23238,132396,1,0,1
891,46,Female,500000,Retired,Rhondafurt,17,68154.85,6,18,0.52,50000.0,0.39,0.0,Home,18947.0,1.0,181464.0,200000.0,1.0,50929,31118,18026,24367,124440,1,1,1
892,62,Male,350000,Self-Employed,South Anna,9,61368.45,7,10,0.89,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,43532,28343,16001,20955,108831,0,0,0
893,29,Female,800000,Student,Duncanton,17,2000.0,10,13,0.96,100000.0,0.51,0.0,Personal,10535.0,0.0,281185.0,50000.0,1.0,48227,55377,12150,11848,127602,1,1,1
894,61,Male,800000,Salaried,Brooksmouth,19,85945.73,2,4,0.93,50000.0,0.16,1.0,Home,7149.0,0.0,102151.0,200000.0,1.0,48926,23545,14298,20104,106873,1,1,1
895,59,Male,500000,Self-Employed,Jillmouth,7,2000.0,2,4,0.32,200000.0,0.14,0.0,0,0.0,0.0,0.0,0.0,0.0,40983,22484,15911,30940,110318,1,0,0
896,33,Male,800000,Self-Employed,Nicholasview,14,11366.76,9,1,0.86,0.0,0.0,0.0,Personal,6212.0,0.0,72960.0,50000.0,0.0,41592,43770,11362,27632,124356,0,1,1
897,39,Male,500000,Salaried,North Johnport,14,130897.89,12,14,0.69,100000.0,0.7,0.0,0,0.0,0.0,224386.0,200000.0,1.0,46419,39615,12933,27695,126662,1,0,1
898,21,Male,350000,Retired,East Clintonfort,19,118895.16,12,12,0.82,200000.0,0.63,0.0,0,0.0,0.0,106128.0,0.0,0.0,44264,40876,20006,24288,129434,1,0,1
899,32,Female,1200000,Retired,North Anthony,13,184658.67,13,9,0.49,50000.0,0.71,1.0,0,0.0,0.0,0.0,0.0,0.0,43267,31992,20670,33159,129088,1,0,0
900,32,Male,800000,Self-Employed,Lake Katie,1,119815.87,9,12,0.59,50000.0,0.29,0.0,0,0.0,0.0,0.0,0.0,0.0,43136,31814,17846,23821,116617,1,0,0
901,46,Male,1800000,Self-Employed,Lake Brian,5,43832.18,1,18,0.8,0.0,0.0,0.0,Auto,27648.0,0.0,0.0,0.0,0.0,44438,42766,11050,24319,122573,0,1,0
902,28,Female,1200000,Retired,Lake Carrie,14,109747.06,1,5,0.84,50000.0,0.81,0.0,0,0.0,0.0,0.0,0.0,0.0,55382,40752,14834,22491,133459,1,0,0
903,43,Female,800000,Self-Employed,West Shellyhaven,15,118658.63,5,2,0.77,50000.0,0.82,0.0,Auto,3546.0,0.0,0.0,0.0,0.0,52665,28163,16199,26065,123092,1,1,0
904,43,Female,200000,Student,Bakerborough,18,88788.54,7,17,0.42,50000.0,0.39,0.0,0,0.0,0.0,0.0,0.0,0.0,42230,28183,18394,27266,116073,1,0,0
905,38,Female,200000,Salaried,Benjaminport,1,8795.2,5,6,0.38,200000.0,0.75,0.0,0,0.0,0.0,0.0,0.0,0.0,48536,46542,16622,15410,127110,1,0,0
906,56,Male,350000,Self-Employed,Lake Jessicaport,19,118643.22,1,4,0.97,0.0,0.0,0.0,Personal,7516.0,0.0,0.0,0.0,0.0,59645,42345,15868,28756,146614,0,1,0
907,48,Male,500000,Self-Employed,New Robert,17,76217.73,4,2,0.53,50000.0,0.93,0.0,Personal,22317.0,0.0,95483.0,200000.0,1.0,45436,41151,10413,30972,127972,1,1,1
908,53,Female,500000,Self-Employed,New Ashleyland,19,111150.01,9,7,0.31,300000.0,0.43,0.0,Personal,20946.0,0.0,0.0,0.0,0.0,35499,19529,16656,20242,91926,1,1,0
909,35,Male,800000,Retired,Burtonburgh,2,15813.26,9,13,0.77,0.0,0.0,0.0,0,0.0,0.0,176763.0,0.0,1.0,35765,40591,12917,16284,105557,0,0,1
910,49,Female,800000,Self-Employed,Stephenmouth,2,2000.0,4,8,0.82,200000.0,0.88,0.0,Home,33564.0,0.0,0.0,0.0,0.0,44692,36779,5329,32803,119603,1,1,0
911,31,Female,500000,Salaried,Greenhaven,14,94442.09,1,13,0.79,0.0,0.0,0.0,0,0.0,0.0,296086.0,0.0,0.0,55189,35638,17860,25767,134454,0,0,1
912,38,Male,200000,Student,South Nicole,9,58802.29,12,14,0.47,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,59389,33831,15631,31741,140592,0,0,0
913,59,Male,1200000,Student,Colefurt,6,2000.0,4,14,0.86,0.0,0.0,0.0,Home,33759.0,0.0,244708.0,100000.0,1.0,47965,28007,15765,26705,118442,0,1,1
914,47,Female,800000,Retired,New Davidmouth,6,61376.19,14,19,0.99,200000.0,0.57,0.0,Auto,7737.0,0.0,255225.0,50000.0,0.0,65628,55482,15001,15341,151452,1,1,1
915,23,Female,500000,Self-Employed,Caitlinside,8,117144.99,6,6,0.45,300000.0,0.17,1.0,Auto,39965.0,0.0,0.0,0.0,0.0,44688,40111,20087,14123,119009,1,1,0
916,22,Female,200000,Student,Mcclurechester,12,57469.46,13,3,0.71,0.0,0.0,0.0,0,0.0,0.0,242412.0,100000.0,0.0,21810,46129,13900,32961,114800,0,0,1
917,55,Male,500000,Salaried,North Justinshire,13,2000.0,1,4,0.96,50000.0,0.59,0.0,Auto,26063.0,0.0,0.0,0.0,0.0,62807,63001,10097,26940,162845,1,1,0
918,35,Female,200000,Self-Employed,South Theresa,17,177143.24,12,12,0.9,300000.0,0.7,0.0,Auto,29656.0,0.0,0.0,0.0,0.0,46690,21935,14716,26336,109677,1,1,0
919,51,Female,500000,Student,Rossside,6,83147.44,13,5,0.29,300000.0,0.14,0.0,Personal,23675.0,0.0,0.0,0.0,0.0,35463,37026,11623,20855,104967,1,1,0
920,48,Male,350000,Salaried,Robertburgh,11,126789.72,5,15,0.49,100000.0,0.64,0.0,0,0.0,0.0,0.0,0.0,0.0,50567,36877,19605,21864,128913,1,0,0
921,38,Female,500000,Student,Port Rachel,13,61930.0,11,6,0.71,0.0,0.0,0.0,Home,35701.0,0.0,0.0,0.0,0.0,37329,23005,19395,34350,114079,0,1,0
922,29,Male,350000,Self-Employed,North Shelby,12,85680.35,12,14,0.88,100000.0,0.88,0.0,0,0.0,0.0,0.0,0.0,0.0,40025,26351,14880,12924,94180,1,0,0
923,54,Female,350000,Retired,New Katherineberg,3,35919.73,3,10,0.74,50000.0,0.32,0.0,0,0.0,0.0,0.0,0.0,0.0,42192,35901,12573,27196,117862,1,0,0
924,48,Female,500000,Salaried,East Nicole,9,137356.15,6,2,0.4,50000.0,0.84,0.0,0,0.0,0.0,0.0,0.0,0.0,29590,40713,16848,21915,109066,1,0,0
925,43,Female,350000,Salaried,Serranochester,16,7978.48,7,6,0.95,0.0,0.0,0.0,Personal,15015.0,0.0,0.0,0.0,0.0,42102,30370,21832,27613,121917,0,1,0
926,52,Male,350000,Self-Employed,West Samantha,4,165414.69,1,14,0.22,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,42415,39680,20507,23016,125618,0,0,0
927,53,Female,500000,Student,New Tiffanyton,2,58142.59,12,19,0.89,50000.0,0.13,0.0,0,0.0,0.0,0.0,0.0,0.0,32714,29149,14247,25398,101508,1,0,0
928,48,Male,500000,Salaried,Rachelstad,4,201505.47,7,9,0.22,0.0,0.0,0.0,0,0.0,0.0,149064.0,0.0,1.0,57927,47595,13111,21311,139944,0,0,1
929,57,Female,1200000,Retired,Port Christophermouth,1,2000.0,2,19,0.87,0.0,0.0,0.0,Auto,12605.0,0.0,0.0,0.0,0.0,45443,28523,16236,31554,121756,0,1,0
930,40,Male,350000,Retired,Hansenhaven,10,159165.31,5,11,0.81,0.0,0.0,0.0,Auto,6113.0,0.0,0.0,0.0,0.0,50022,34183,15012,29503,128720,0,1,0
931,38,Female,500000,Student,Port Michaelchester,11,88141.41,14,12,0.21,100000.0,0.64,0.0,0,0.0,0.0,0.0,0.0,0.0,62834,45306,21110,24171,153421,1,0,0
932,51,Female,800000,Salaried,Lake Justin,11,36128.27,10,8,0.48,300000.0,0.49,0.0,Auto,38022.0,0.0,0.0,0.0,0.0,32248,17925,11787,25895,87855,1,1,0
933,58,Female,800000,Student,Langview,8,2000.0,3,16,0.7,0.0,0.0,0.0,0,0.0,0.0,276019.0,100000.0,1.0,56893,40817,19351,26137,143198,0,0,1
934,54,Male,800000,Salaried,Robertborough,12,105182.92,10,15,0.7,300000.0,0.54,0.0,Home,24642.0,0.0,0.0,0.0,0.0,51982,15182,16217,26601,109982,1,1,0
935,58,Male,500000,Retired,Jamesland,4,42539.74,14,10,0.67,200000.0,0.72,0.0,0,0.0,0.0,0.0,0.0,0.0,32818,43397,14742,24241,115198,1,0,0
936,25,Female,350000,Self-Employed,Hendersonbury,3,12758.51,13,11,0.98,200000.0,0.11,0.0,0,0.0,0.0,76998.0,100000.0,0.0,47263,40065,20886,31260,139474,1,0,1
937,31,Female,200000,Student,Joannaborough,14,63897.87,3,9,0.71,200000.0,0.63,0.0,0,0.0,0.0,0.0,0.0,0.0,42674,42855,18944,21255,125728,1,0,0
938,63,Male,350000,Student,North Krystal,10,84877.49,7,8,0.46,100000.0,0.3,0.0,0,0.0,0.0,228183.0,0.0,0.0,43109,35707,17803,19293,115912,1,0,1
939,26,Female,800000,Self-Employed,North Emily,15,92813.57,10,9,0.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48620,29605,17766,34048,130039,0,0,0
940,50,Male,200000,Self-Employed,Bradleyberg,5,2000.0,14,12,0.48,0.0,0.0,0.0,Personal,26154.0,0.0,0.0,0.0,0.0,57716,40299,18392,26650,143057,0,1,0
941,62,Female,350000,Self-Employed,Schmidtbury,3,90066.39,12,6,0.66,0.0,0.0,0.0,0,0.0,0.0,28394.0,50000.0,1.0,45928,43109,18546,19010,126593,0,0,1
942,43,Female,500000,Student,Pearsonborough,18,44096.73,5,11,0.83,100000.0,0.33,0.0,Auto,8628.0,0.0,0.0,0.0,0.0,59563,41654,11539,30029,142785,1,1,0
943,29,Female,1800000,Retired,Greenville,13,87221.51,12,13,0.86,200000.0,0.11,0.0,Home,7718.0,0.0,33670.0,200000.0,0.0,53728,34509,18314,28458,135009,1,1,1
944,37,Male,350000,Self-Employed,Tylerhaven,16,2000.0,1,18,0.92,0.0,0.0,0.0,Home,33396.0,1.0,88905.0,0.0,1.0,50671,38577,21384,27907,138539,0,1,1
945,42,Male,500000,Retired,North Patrick,5,82748.48,9,16,1.0,0.0,0.0,0.0,Personal,35281.0,0.0,0.0,0.0,0.0,43141,39928,13820,25544,122433,0,1,0
946,61,Female,500000,Salaried,South Ruben,2,84127.81,12,18,0.73,200000.0,0.44,0.0,Auto,4324.0,0.0,0.0,0.0,0.0,47705,23115,15380,19039,105239,1,1,0
947,42,Male,350000,Salaried,Kennethfort,19,54745.94,5,18,0.54,100000.0,0.77,0.0,0,0.0,0.0,253370.0,200000.0,1.0,32308,57200,8203,24135,121846,1,0,1
948,23,Male,350000,Self-Employed,North Randyhaven,13,2000.0,3,17,0.54,50000.0,0.26,0.0,Personal,29092.0,0.0,15949.0,200000.0,0.0,35800,34153,23305,27909,121167,1,1,1
949,41,Male,350000,Student,South Frank,12,79075.25,12,8,0.42,300000.0,0.76,1.0,0,0.0,0.0,161796.0,0.0,0.0,47169,22187,17143,24941,111440,1,0,1
950,41,Female,1800000,Salaried,North Savannah,7,22725.91,10,13,0.87,200000.0,0.64,0.0,Personal,28552.0,1.0,54732.0,0.0,1.0,55956,46785,17529,35088,155358,1,1,1
951,24,Male,350000,Retired,Boydshire,3,2000.0,1,7,0.87,300000.0,0.29,0.0,Personal,32925.0,1.0,247332.0,50000.0,0.0,41923,39150,20588,26498,128159,1,1,1
952,33,Male,500000,Retired,Powellside,11,30451.31,13,3,0.22,300000.0,0.25,0.0,0,0.0,0.0,155285.0,50000.0,0.0,49100,23594,16423,33863,122980,1,0,1
953,56,Male,500000,Retired,Lake Susan,17,2000.0,6,18,0.74,300000.0,0.17,0.0,Personal,35683.0,0.0,0.0,0.0,0.0,59888,42937,17642,26733,147200,1,1,0
954,55,Male,1200000,Retired,New Danielbury,8,2000.0,6,3,0.6,200000.0,0.43,0.0,0,0.0,0.0,163251.0,200000.0,1.0,43873,31301,17863,22474,115511,1,0,1
955,42,Female,500000,Salaried,Rodriguezport,19,2000.0,12,13,0.82,50000.0,0.84,0.0,0,0.0,0.0,0.0,0.0,0.0,37439,23747,14664,32526,108376,1,0,0
956,57,Female,800000,Student,West Thomasshire,8,139592.85,11,14,0.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,41827,32087,15565,13414,102893,0,0,0
957,48,Male,1200000,Retired,Samuelburgh,5,184279.1,5,17,0.92,50000.0,0.4,0.0,Personal,14334.0,0.0,0.0,0.0,0.0,41303,39323,14991,23491,119108,1,1,0
958,56,Female,1200000,Salaried,Marymouth,2,105738.08,7,1,0.49,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,43200,37474,19525,26103,126302,0,0,0
959,31,Male,350000,Salaried,West Jessica,15,58646.02,14,19,0.86,100000.0,0.7,0.0,Personal,27401.0,0.0,0.0,0.0,0.0,46221,39581,14724,27501,128027,1,1,0
960,32,Male,200000,Retired,Jacobfurt,11,150178.7,3,12,0.47,50000.0,0.7,0.0,0,0.0,0.0,118873.0,100000.0,1.0,46641,29135,17000,14725,107501,1,0,1
961,59,Female,200000,Salaried,Dylanstad,17,113574.76,12,13,0.36,0.0,0.0,0.0,Auto,21506.0,0.0,189302.0,0.0,1.0,35610,32146,9532,34995,112283,0,1,1
962,40,Male,500000,Salaried,Wilsonview,12,2000.0,6,16,0.41,200000.0,0.24,0.0,0,0.0,0.0,165999.0,100000.0,0.0,46027,38945,18423,27715,131110,1,0,1
963,26,Female,200000,Salaried,East Jamieton,19,21402.78,7,13,0.55,100000.0,0.83,0.0,Auto,19855.0,0.0,15853.0,100000.0,0.0,44050,25710,21827,22167,113754,1,1,1
964,46,Female,1800000,Retired,Bruceville,12,89616.13,3,15,0.4,50000.0,0.5,0.0,Auto,32372.0,0.0,236780.0,200000.0,1.0,36613,35852,16653,26557,115675,1,1,1
965,52,Male,500000,Self-Employed,South Joshua,4,106949.99,6,8,0.38,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,44901,43707,17574,30481,136663,0,0,0
966,58,Female,500000,Student,Perezburgh,15,31069.95,10,7,0.69,200000.0,0.22,0.0,Home,37785.0,0.0,0.0,0.0,0.0,50535,48208,20230,17563,136536,1,1,0
967,47,Female,500000,Retired,Burnsshire,19,87645.71,3,2,0.64,200000.0,0.12,0.0,0,0.0,0.0,0.0,0.0,0.0,41998,30252,13931,26709,112890,1,0,0
968,37,Female,1200000,Retired,Lake Dawn,14,49300.94,11,18,0.23,0.0,0.0,0.0,Auto,22843.0,0.0,20818.0,100000.0,1.0,65106,30498,13744,25225,134573,0,1,1
969,47,Male,500000,Self-Employed,Port Lisa,19,78586.68,1,7,0.73,50000.0,0.24,0.0,Auto,36339.0,0.0,0.0,0.0,0.0,57625,43409,11214,29526,141774,1,1,0
970,24,Female,800000,Salaried,Lynchshire,3,63525.32,1,2,0.55,50000.0,0.25,0.0,Home,14635.0,0.0,0.0,0.0,0.0,58860,42439,10984,16464,128747,1,1,0
971,29,Male,200000,Retired,West Lorraine,13,93306.25,2,19,0.22,100000.0,0.32,0.0,Personal,31321.0,0.0,122212.0,100000.0,0.0,53909,47936,14316,26976,143137,1,1,1
972,37,Male,500000,Self-Employed,New Abigail,1,2000.0,4,10,0.96,0.0,0.0,0.0,Personal,3157.0,0.0,219389.0,100000.0,0.0,42719,36648,12247,26412,118026,0,1,1
973,52,Male,350000,Salaried,Reyesville,6,78999.72,7,8,0.61,200000.0,0.68,1.0,Personal,16462.0,0.0,0.0,0.0,0.0,52102,44227,21689,27666,145684,1,1,0
974,23,Female,500000,Retired,Jamesfurt,13,98362.7,8,10,0.31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,60686,26776,15746,32237,135445,0,0,0
975,51,Female,800000,Retired,West Carlosview,18,110208.85,4,15,0.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,53019,35261,12803,15666,116749,0,0,0
976,52,Male,1200000,Self-Employed,Brianport,11,124199.24,11,17,0.82,300000.0,0.31,0.0,Auto,15020.0,0.0,0.0,0.0,0.0,67501,40528,13176,28773,149978,1,1,0
977,23,Female,800000,Student,East Brianside,10,135192.2,11,3,0.81,300000.0,0.91,0.0,0,0.0,0.0,56094.0,100000.0,1.0,51279,47159,8829,20574,127841,1,0,1
978,41,Male,350000,Student,Loriland,2,164188.55,14,14,0.86,50000.0,0.66,0.0,0,0.0,0.0,0.0,0.0,0.0,57509,41205,14349,26543,139606,1,0,0
979,61,Male,350000,Salaried,Breannaton,15,132626.67,4,1,0.33,300000.0,0.73,0.0,Personal,20309.0,1.0,0.0,0.0,0.0,40188,20318,14007,21128,95641,1,1,0
980,55,Male,1800000,Retired,Longfurt,8,13657.68,2,8,0.33,0.0,0.0,0.0,Personal,27235.0,0.0,0.0,0.0,0.0,61194,34055,15776,12609,123634,0,1,0
981,46,Male,800000,Self-Employed,Marthaland,7,171163.01,10,10,0.34,300000.0,0.55,0.0,0,0.0,0.0,0.0,0.0,0.0,38738,46026,18261,32143,135168,1,0,0
982,50,Male,200000,Salaried,Port Melissa,1,113880.86,6,16,0.9,100000.0,0.81,0.0,0,0.0,0.0,29752.0,50000.0,1.0,54381,36152,13057,20419,124009,1,0,1
983,56,Male,800000,Salaried,East Mary,1,107624.94,3,12,0.32,200000.0,0.83,1.0,0,0.0,0.0,162711.0,0.0,1.0,50267,43339,13304,17128,124038,1,0,1
984,35,Female,200000,Salaried,West Rebecca,8,71627.48,5,5,0.51,100000.0,0.25,0.0,Auto,3919.0,1.0,219376.0,50000.0,1.0,51828,29343,15765,19128,116064,1,1,1
985,28,Male,800000,Salaried,Alexisland,9,157602.19,12,15,0.83,100000.0,0.39,0.0,0,0.0,0.0,10116.0,0.0,0.0,63194,28662,14792,28627,135275,1,0,1
986,21,Female,800000,Retired,Nguyenside,2,105316.02,7,15,0.46,50000.0,0.31,0.0,0,0.0,0.0,0.0,0.0,0.0,48055,38334,19868,28888,135145,1,0,0
987,60,Male,350000,Self-Employed,Mitchellview,2,73628.73,4,15,0.35,100000.0,0.74,0.0,Auto,10945.0,1.0,280829.0,50000.0,1.0,46166,37357,16411,22533,122467,1,1,1
988,34,Male,500000,Self-Employed,Barnesport,6,58806.33,3,15,0.95,300000.0,0.42,1.0,Home,18857.0,0.0,194399.0,100000.0,1.0,46538,36287,15888,24471,123184,1,1,1
989,31,Female,350000,Self-Employed,South Kimberly,3,87124.89,1,17,0.94,0.0,0.0,0.0,Home,36368.0,0.0,214696.0,200000.0,0.0,62056,46285,20398,25084,153823,0,1,1
990,34,Female,800000,Student,Lake Lorrainechester,13,29234.17,2,16,0.39,200000.0,0.22,0.0,Personal,14580.0,0.0,0.0,0.0,0.0,50197,40419,13501,14874,118991,1,1,0
991,52,Male,200000,Student,East Josefurt,19,61565.23,12,17,0.35,300000.0,0.56,0.0,Home,18231.0,0.0,212770.0,100000.0,0.0,36427,35375,16961,26469,115232,1,1,1
992,58,Male,350000,Self-Employed,North Thomas,8,162145.67,3,12,0.38,100000.0,0.18,0.0,0,0.0,0.0,0.0,0.0,0.0,59174,28895,18926,20985,127980,1,0,0
993,37,Female,500000,Student,Youngport,10,60010.74,1,10,0.68,50000.0,0.57,0.0,Personal,12770.0,0.0,0.0,0.0,0.0,41328,40554,9164,16945,107991,1,1,0
994,36,Female,500000,Salaried,Port Deborah,2,2000.0,3,1,0.59,200000.0,0.78,0.0,Home,13401.0,0.0,0.0,0.0,0.0,40048,48465,12712,32815,134040,1,1,0
995,22,Male,800000,Retired,Port Randytown,15,78840.9,3,12,0.45,100000.0,0.82,0.0,Auto,9553.0,1.0,0.0,0.0,0.0,49436,42050,11981,26888,130355,1,1,0
996,51,Female,350000,Salaried,East Spencer,7,86097.8,13,15,0.79,0.0,0.0,0.0,0,0.0,0.0,211356.0,100000.0,1.0,38386,38448,14083,28892,119809,0,0,1
997,23,Female,800000,Retired,Lake Jerry,14,57430.46,8,7,0.56,0.0,0.0,0.0,Personal,35374.0,0.0,0.0,0.0,0.0,54741,40123,19259,29047,143170,0,1,0
998,47,Female,200000,Retired,North Jasonburgh,7,2000.0,2,9,0.54,200000.0,0.11,0.0,0,0.0,0.0,274469.0,100000.0,0.0,43891,39320,16059,30013,129283,1,0,1
999,59,Female,350000,Self-Employed,Markberg,9,98309.05,5,7,0.66,50000.0,0.38,0.0,Personal,17371.0,0.0,0.0,0.0,0.0,39722,28565,10207,30693,109187,1,1,0
1000,50,Female,1800000,Retired,Dustintown,19,148885.45,7,9,0.52,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45593,40288,17899,18851,122631,0,0,0
1001,39,Male,500000,Retired,Melissaberg,17,67164.41,8,14,0.28,100000.0,0.74,0.0,Personal,12727.0,0.0,92195.0,0.0,1.0,32386,42101,12426,16164,103077,1,1,1
1002,43,Male,1200000,Self-Employed,North Darren,10,21383.26,1,13,0.44,50000.0,0.53,0.0,Auto,29831.0,0.0,0.0,0.0,0.0,64294,39522,10562,18655,133033,1,1,0
1003,30,Female,800000,Self-Employed,East Traci,18,68330.51,10,12,0.62,0.0,0.0,0.0,Home,11050.0,0.0,106003.0,200000.0,1.0,39008,40958,18062,28659,126687,0,1,1
1004,34,Female,500000,Salaried,Vickiland,14,119952.67,5,10,0.41,0.0,0.0,0.0,Auto,24796.0,1.0,0.0,0.0,0.0,56896,32115,6222,22027,117260,0,1,0
1005,44,Female,350000,Retired,Johnsonville,4,190108.59,13,8,0.28,200000.0,0.19,0.0,Personal,11396.0,1.0,0.0,0.0,0.0,38728,20036,17689,36134,112587,1,1,0
1006,33,Male,1200000,Retired,Laurieborough,8,49623.6,4,4,0.5,50000.0,0.8,0.0,0,0.0,0.0,102460.0,200000.0,0.0,56507,33927,19016,26064,135514,1,0,1
1007,38,Male,500000,Student,Nunezland,14,2000.0,9,13,0.57,0.0,0.0,0.0,Auto,17072.0,0.0,212671.0,100000.0,0.0,53334,33910,13911,32591,133746,0,1,1
1008,54,Male,200000,Student,Wellsfort,2,44904.2,9,1,0.61,0.0,0.0,0.0,0,0.0,0.0,211112.0,50000.0,0.0,52141,46857,19217,31175,149390,0,0,1
1009,31,Male,350000,Retired,Navarrofurt,17,126441.37,4,5,0.28,0.0,0.0,0.0,Auto,34041.0,0.0,0.0,0.0,0.0,43966,27810,15597,29795,117168,0,1,0
1010,35,Female,200000,Salaried,Sandraton,17,79551.15,6,19,0.44,0.0,0.0,0.0,Home,17905.0,1.0,0.0,0.0,0.0,44682,42270,21864,22690,131506,0,1,0
1011,49,Male,200000,Salaried,Alexaport,6,86970.1,8,3,0.92,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36689,25923,14671,15311,92594,0,0,0
1012,37,Female,200000,Retired,South Jonathanville,18,104082.89,9,3,0.51,300000.0,0.27,0.0,Home,18620.0,0.0,0.0,0.0,0.0,48159,53067,18001,22304,141531,1,1,0
1013,28,Male,200000,Salaried,Robertsonland,5,47243.84,7,7,0.62,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,57228,30643,24835,25275,137981,0,0,0
1014,64,Male,800000,Self-Employed,Port Brianmouth,11,125939.75,4,8,0.72,100000.0,0.4,1.0,Personal,38314.0,0.0,0.0,0.0,0.0,65482,30177,19183,30399,145241,1,1,0
1015,21,Female,200000,Self-Employed,West Stephanieland,9,3824.04,12,2,0.65,0.0,0.0,0.0,0,0.0,0.0,218488.0,200000.0,1.0,54545,28177,11010,28786,122518,0,0,1
1016,47,Female,1200000,Student,South Jonton,4,41633.67,1,7,0.26,200000.0,0.44,0.0,0,0.0,0.0,146588.0,200000.0,0.0,54672,33534,15446,28401,132053,1,0,1
1017,56,Male,1200000,Self-Employed,Port Brittanyport,19,2000.0,10,17,0.75,0.0,0.0,0.0,0,0.0,0.0,261831.0,200000.0,1.0,39505,35288,16924,20345,112062,0,0,1
1018,33,Male,500000,Salaried,Brianburgh,6,149099.93,13,10,0.37,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33600,34217,17737,32772,118326,0,0,0
1019,32,Female,800000,Self-Employed,Carrmouth,17,185068.14,4,13,0.99,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,58239,26325,17833,24933,127330,0,0,0
