customer_id,age,gender,income,occupation,city,tenure_years
2856,55,Female,500000,Self-Employed,Port Brian,14
2857,41,Male,350000,Student,East Jose,7
2858,24,Male,350000,Student,Johnville,11
2859,40,Male,350000,Salaried,Raymondport,17
2860,31,Female,350000,Student,Larryview,9
2861,58,Female,500000,Salaried,Lake Martinside,11
2862,47,Female,350000,Student,Port Lisaville,17
2863,55,Male,500000,Salaried,East Ashleyfort,16
2864,41,Male,350000,Self-Employed,Lake Mary,4
2865,39,Female,1800000,Self-Employed,Port Brenda,13
2866,46,Male,350000,Retired,East Laurabury,1
2867,64,Male,500000,Self-Employed,Hannafurt,5
2868,22,Female,500000,Student,New Richard,6
2869,41,Female,500000,Retired,West Karen,13
2870,31,Female,350000,Salaried,North Justin,16
2871,22,Male,500000,Student,Colefurt,8
2872,63,Female,500000,Retired,South Patrickfurt,13
2873,37,Female,200000,Salaried,Darrylmouth,3
2874,50,Female,500000,Student,West David,19
2875,27,Female,200000,Student,North Jacob,13
2876,60,Male,800000,Self-Employed,Williamsshire,2
2877,31,Female,350000,Salaried,Michelleton,14
2878,36,Male,200000,Retired,New Josephside,7
2879,51,Male,200000,Student,East Jeffreyberg,14
2880,34,Male,350000,Salaried,Austinberg,11
2881,36,Male,350000,Student,North Joel,6
2882,63,Male,350000,Self-Employed,Keybury,18
2883,37,Female,800000,Self-Employed,South Lisaview,5
2884,63,Male,350000,Salaried,East Angela,4
2885,23,Female,1800000,Retired,Lindaburgh,17
2886,59,Male,500000,Retired,East Danielle,13
2887,32,Female,500000,Retired,Adkinsfurt,19
2888,41,Female,800000,Salaried,Lake Meaganchester,11
2889,23,Female,350000,Self-Employed,Coryborough,12
2890,52,Male,800000,Salaried,Hoodmouth,8
2891,35,Male,800000,Student,Mariafort,19
2892,24,Female,500000,Student,Port Andrew,12
2893,23,Female,200000,Retired,Dalehaven,10
2894,43,Female,350000,Retired,New Susantown,3
2895,51,Female,800000,Self-Employed,West Veronicaland,1
2896,23,Female,500000,Self-Employed,South Gregory,19
2897,49,Female,200000,Self-Employed,Stevenstad,4
2898,49,Female,500000,Student,Emilystad,4
2899,34,Female,800000,Salaried,Port Helen,1
2900,42,Male,800000,Student,Penaport,9
2901,43,Female,350000,Retired,East Jennifer,5
2902,63,Male,350000,Self-Employed,Jonathanland,9
2903,55,Female,800000,Self-Employed,New Paulfort,11
2904,61,Male,200000,Self-Employed,East Natashamouth,3
2905,21,Male,1800000,Self-Employed,South Brittany,19
2906,42,Male,350000,Salaried,North Patrick,14
2907,64,Female,350000,Self-Employed,Marvinborough,13
2908,58,Female,800000,Student,Lake Cherylfort,19
2909,58,Female,800000,Self-Employed,Kellystad,1
2910,49,Male,350000,Salaried,Port Ryan,16
2911,51,Female,500000,Student,North Michael,14
2912,53,Male,500000,Student,Veronicamouth,10
2913,44,Female,200000,Self-Employed,Robertshire,13
2914,23,Female,200000,Salaried,South Megan,2
2915,48,Male,200000,Retired,East Cindychester,13
2916,52,Female,350000,Self-Employed,West Christopherland,2
2917,53,Female,800000,Student,Candacefort,3
2918,27,Male,200000,Salaried,East Courtney,13
2919,43,Female,500000,Student,Port Matthewberg,18
2920,52,Female,200000,Student,Lake Robert,7
2921,53,Male,1200000,Retired,Tinafurt,8
2922,35,Female,500000,Salaried,Alexanderside,2
2923,25,Female,200000,Salaried,New Jacquelineton,5
2924,58,Male,500000,Salaried,Elizabethton,1
2925,24,Female,350000,Salaried,Mcguiremouth,1
2926,53,Female,350000,Self-Employed,Maryville,16
2927,41,Female,500000,Student,Jameston,18
2928,51,Male,350000,Student,Debramouth,12
2929,21,Male,800000,Self-Employed,North Wandamouth,3
2930,46,Male,500000,Student,South Brandonport,19
2931,36,Male,800000,Salaried,Andreaton,14
2932,23,Male,800000,Retired,Davidton,18
2933,44,Male,800000,Retired,North Andres,2
2934,27,Male,350000,Retired,Cookton,19
2935,45,Female,350000,Salaried,East Scottshire,11
2936,53,Female,800000,Retired,South Danielle,7
2937,40,Male,800000,Retired,Mooreside,5
2938,29,Female,350000,Retired,Callahanland,1
2939,22,Female,800000,Salaried,South Oscarburgh,10
2940,61,Female,350000,Student,Port Stephanieberg,6
2941,37,Female,800000,Student,Curryshire,6
2942,24,Female,800000,Salaried,West Michaelborough,3
2943,43,Male,1200000,Retired,New Joyland,4
2944,28,Female,500000,Retired,West Valerie,5
2945,53,Female,500000,Self-Employed,New Matthew,4
2946,42,Female,500000,Retired,East Vanessamouth,14
2947,55,Male,500000,Salaried,Port Christopherburgh,7
2948,53,Male,350000,Self-Employed,South Michael,12
2949,31,Female,1200000,Retired,New Amanda,6
2950,42,Female,200000,Salaried,Juliafurt,14
2951,53,Female,800000,Salaried,Torresfurt,4
2952,47,Male,1200000,Retired,South Joshuaside,11
2953,36,Female,500000,Retired,New Lori,1
2954,39,Male,350000,Retired,North Eric,9
2955,29,Male,200000,Self-Employed,Leonardberg,17
2956,64,Male,800000,Retired,Brittanyshire,8
2957,36,Female,800000,Retired,Timothytown,1
2958,21,Male,500000,Student,West Elizabethland,9
2959,25,Female,800000,Retired,Millerside,18
2960,38,Female,1200000,Self-Employed,West Adam,8
2961,23,Male,350000,Salaried,Juliefort,5
2962,60,Male,350000,Student,Jaychester,18
2963,51,Female,1200000,Retired,Sallyland,18
2964,59,Male,350000,Student,Hutchinsonbury,16
2965,58,Female,800000,Self-Employed,Micheleville,14
2966,63,Female,350000,Self-Employed,North Christopher,16
2967,45,Male,800000,Salaried,North Audreybury,16
2968,49,Female,350000,Retired,Lozanoside,17
2969,57,Male,1800000,Student,East Cassidy,13
2970,28,Female,800000,Retired,Port Donaldshire,12
2971,61,Female,800000,Retired,North Troyhaven,1
2972,42,Male,800000,Student,North Stephaniemouth,12
2973,29,Male,500000,Student,East Jenniferfort,18
2974,49,Male,800000,Salaried,Jessicabury,4
2975,37,Male,500000,Student,Lake Ryanport,14
2976,23,Female,800000,Self-Employed,South Jasonmouth,3
2977,43,Female,1200000,Self-Employed,West Jennifer,18
2978,43,Male,500000,Student,South David,10
2979,45,Female,1800000,Retired,North Chad,9
2980,54,Female,350000,Salaried,New Michael,5
2981,42,Female,800000,Student,North Robert,4
2982,29,Male,800000,Self-Employed,Drewmouth,18
2983,42,Male,500000,Salaried,Michaeltown,8
2984,21,Male,800000,Student,Smithtown,4
2985,33,Female,800000,Student,Frederickport,9
2986,27,Female,800000,Student,Lesterville,5
2987,25,Male,500000,Student,Mitchellburgh,9
2988,26,Male,350000,Salaried,Allenhaven,16
2989,41,Male,800000,Student,Patriciashire,16
2990,57,Female,350000,Retired,Downsfurt,13
2991,52,Female,500000,Student,East Jennifer,14
2992,28,Male,500000,Salaried,Lake Brian,4
2993,46,Male,1200000,Self-Employed,North Joseph,1
2994,49,Male,350000,Self-Employed,New Suzanne,1
2995,43,Male,1200000,Retired,West Marthaport,3
2996,27,Female,500000,Salaried,Malonemouth,15
2997,60,Male,800000,Self-Employed,Lake Toddton,7
2998,38,Male,800000,Retired,Port Ashleytown,17
2999,58,Female,800000,Student,Grantton,10
3000,48,Female,1200000,Self-Employed,Port Gary,19
